filename,date,time,DOY,used_records,mean(u),mean(v),mean(w),mean(ts),mean(co2),mean(h2o),mean(ch4),mean(none),mean(tc),mean(pc),mean(te),mean(pe),WindDirection,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(u/v),cov(u/w),cov(u/ts),cov(u/co2),cov(u/h2o),cov(u/ch4),cov(u/none),cov(v/w),cov(v/ts),cov(v/co2),cov(v/h2o),cov(v/ch4),cov(v/none),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),st_dev(u),st_dev(v),st_dev(w),st_dev(ts),st_dev(co2),st_dev(h2o),st_dev(ch4),st_dev(none),st_dev(tc),st_dev(pc),st_dev(te),st_dev(pe),skw(u),skw(v),skw(w),skw(ts),skw(co2),skw(h2o),skw(ch4),skw(none),skw(tc),skw(pc),skw(te),skw(pe),kur(u),kur(v),kur(w),kur(ts),kur(co2),kur(h2o),kur(ch4),kur(none),kur(tc),kur(pc),kur(te),kur(pe),TAU_SS_TEST,H_SS_TEST,FC_SS_TEST,FH2O_SS_TEST,FCH4_SS_TEST,U_ITC_TEST,W_ITC_TEST,T_SONIC_ITC_TEST
ts2015-05-15_0000.csv,2015-05-15,00:30,135.0208,36000.0,1.44286,4.27115e-14,-2.4878e-15,296.298,16.9414,965.975,-9999,-9999,-9999,-9999,-9999,-9999,121.925,0.0740043,0.0698835,0.00970425,0.0358109,0.019589,14.2806,-9999,-9999,-9999,-9999,-9999,-9999,0.0278882,-0.00562049,0.0226876,-0.0198669,0.264105,-9999,-9999,0.00148391,-0.0153501,0.00612454,0.426501,-9999,-9999,-0.00463919,0.00325022,0.0895812,-9999,-9999,-9999,-9999,-9999,-9999,0.272037,0.264355,0.0985102,0.189238,0.139961,3.77897,-9999,-9999,-9999,-9999,-9999,-9999,-0.123344,0.0293133,0.122627,0.67764,-0.187099,-0.0385214,-9999,-9999,-9999,-9999,-9999,-9999,2.41375,2.15689,3.65797,3.45565,3.0097,2.55536,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,2.0
ts2015-05-15_0030.csv,2015-05-15,01:00,135.0416,36000.0,1.53972,7.10795e-14,-1.45024e-15,296.061,17.0774,957.604,-9999,-9999,-9999,-9999,-9999,-9999,115.543,0.111762,0.104616,0.0104673,0.03255,0.0299688,12.3272,-9999,-9999,-9999,-9999,-9999,-9999,0.0634828,-0.00561479,0.00234859,-0.029545,-0.686941,-9999,-9999,0.00289502,-0.0188836,-0.0273063,-0.574166,-9999,-9999,-0.00611988,0.00350348,0.0488226,-9999,-9999,-9999,-9999,-9999,-9999,0.334308,0.323444,0.10231,0.180416,0.173115,3.51101,-9999,-9999,-9999,-9999,-9999,-9999,0.18878,-0.251209,0.125385,0.139899,0.0800052,0.14091,-9999,-9999,-9999,-9999,-9999,-9999,2.69889,1.85386,4.27521,3.36682,2.73147,2.61168,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,2.0,-9999,2.0,2.0,3.0
ts2015-05-15_0100.csv,2015-05-15,01:30,135.0624,36000.0,1.54012,-1.96659e-14,-3.49053e-15,295.97,16.8873,957.511,-9999,-9999,-9999,-9999,-9999,-9999,119.949,0.0479162,0.126251,0.012942,0.0298048,0.0123526,6.51887,-9999,-9999,-9999,-9999,-9999,-9999,0.0125162,-0.00714842,0.0235415,-0.0132177,-0.0861551,-9999,-9999,0.00114121,-0.00780628,0.00977748,0.649441,-9999,-9999,-0.00497587,0.0037763,0.0527827,-9999,-9999,-9999,-9999,-9999,-9999,0.218898,0.355318,0.113763,0.172641,0.111142,2.55321,-9999,-9999,-9999,-9999,-9999,-9999,0.175557,-0.362593,0.107128,0.577903,-0.148854,-0.718818,-9999,-9999,-9999,-9999,-9999,-9999,3.09546,2.23867,3.68736,3.46828,3.14914,2.99901,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,3.0
ts2015-05-15_0130.csv,2015-05-15,02:00,135.0833,36000.0,1.23868,8.38017e-14,4.73598e-15,295.683,16.9525,961.815,-9999,-9999,-9999,-9999,-9999,-9999,129.843,0.131367,0.0725062,0.0100881,0.0317809,0.0247424,13.7451,-9999,-9999,-9999,-9999,-9999,-9999,0.0463236,-0.00497838,0.0372835,-0.0404874,-1.0173,-9999,-9999,0.00121524,-0.00514752,-0.0159558,-0.299291,-9999,-9999,-0.00369943,0.00303425,0.0146206,-9999,-9999,-9999,-9999,-9999,-9999,0.362445,0.26927,0.10044,0.178272,0.157297,3.70744,-9999,-9999,-9999,-9999,-9999,-9999,0.096353,0.127478,0.157286,0.559456,0.722516,-1.01057,-9999,-9999,-9999,-9999,-9999,-9999,2.36186,2.29861,4.25363,2.99317,3.66597,2.83857,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,6.0,-9999,2.0,2.0,5.0
ts2015-05-15_0200.csv,2015-05-15,02:30,135.1041,36000.0,1.47846,1.60584e-13,2.37892e-15,295.713,16.8605,961.796,-9999,-9999,-9999,-9999,-9999,-9999,125.867,0.0754596,0.0655518,0.0131525,0.013915,0.0144859,5.2388,-9999,-9999,-9999,-9999,-9999,-9999,0.0239979,-0.00722899,0.013456,-0.0224481,-0.456549,-9999,-9999,0.00228858,-0.00630414,-0.011651,-0.340423,-9999,-9999,-0.00478862,0.00310021,0.0258864,-9999,-9999,-9999,-9999,-9999,-9999,0.274699,0.256031,0.114684,0.117962,0.120357,2.28884,-9999,-9999,-9999,-9999,-9999,-9999,0.823368,0.276588,-0.000488099,0.187393,-0.160926,-0.681818,-9999,-9999,-9999,-9999,-9999,-9999,3.98112,2.50905,4.21004,2.932,2.67232,2.58071,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,2.0,-9999,2.0,2.0,1.0
ts2015-05-15_0230.csv,2015-05-15,03:00,135.1249,36000.0,1.578,-3.20652e-14,1.27227e-15,295.401,16.8576,953.161,-9999,-9999,-9999,-9999,-9999,-9999,125.42,0.0768835,0.0404341,0.0125251,0.0234251,0.0157387,12.0103,-9999,-9999,-9999,-9999,-9999,-9999,0.0178734,-0.00744018,0.0126953,-0.019243,-0.554994,-9999,-9999,0.00175727,-0.00514955,0.000147457,-0.225461,-9999,-9999,-0.00465717,0.00328174,0.0213932,-9999,-9999,-9999,-9999,-9999,-9999,0.277279,0.201082,0.111916,0.153052,0.125454,3.46559,-9999,-9999,-9999,-9999,-9999,-9999,0.52863,0.125587,0.114408,0.242093,0.251209,0.113546,-9999,-9999,-9999,-9999,-9999,-9999,3.12818,3.16243,4.0748,2.71185,2.65944,1.68597,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,3.0,-9999,2.0,2.0,2.0
ts2015-05-15_0300.csv,2015-05-15,03:30,135.1458,36000.0,1.68766,-1.01822e-14,2.75267e-15,295.377,16.7022,944.51,-9999,-9999,-9999,-9999,-9999,-9999,136.872,0.0704829,0.052375,0.019589,0.0169604,0.00596373,5.009,-9999,-9999,-9999,-9999,-9999,-9999,0.000276223,-0.0118159,0.0167967,-0.00993917,0.0687353,-9999,-9999,0.00302106,-0.00413577,0.00240038,0.101515,-9999,-9999,-0.00720324,0.0039837,0.0358522,-9999,-9999,-9999,-9999,-9999,-9999,0.265486,0.228856,0.139961,0.130232,0.0772252,2.23808,-9999,-9999,-9999,-9999,-9999,-9999,0.310566,-0.0479033,0.00272213,0.385782,-0.138376,0.119395,-9999,-9999,-9999,-9999,-9999,-9999,3.24273,3.24989,3.74345,3.31483,2.99393,2.84018,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,2.0,-9999,2.0,2.0,1.0
ts2015-05-15_0330.csv,2015-05-15,04:00,135.1666,36000.0,1.54969,-6.61704e-14,3.16696e-15,295.454,16.639,942.333,-9999,-9999,-9999,-9999,-9999,-9999,137.346,0.077015,0.0770492,0.0211283,0.058079,0.0107014,0.477686,-9999,-9999,-9999,-9999,-9999,-9999,5.939e-05,-0.0125413,0.0271837,-0.014436,-0.0649492,-9999,-9999,0.00167803,-0.0226568,0.00693738,0.021785,-9999,-9999,-0.00509167,0.00295533,0.0128574,-9999,-9999,-9999,-9999,-9999,-9999,0.277516,0.277577,0.145356,0.240996,0.103448,0.691148,-9999,-9999,-9999,-9999,-9999,-9999,0.26238,-0.343622,-0.0450325,0.455953,-0.41848,-0.975511,-9999,-9999,-9999,-9999,-9999,-9999,3.47598,3.64224,4.45468,3.32851,3.24068,7.09757,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.0,2.0,2.0,-9999,2.0,2.0,6.0
ts2015-05-15_0400.csv,2015-05-15,04:30,135.1874,36000.0,1.94992,5.58453e-14,6.69037e-15,295.195,16.6995,941.433,-9999,-9999,-9999,-9999,-9999,-9999,140.415,0.163715,0.159183,0.0262749,0.0656456,0.0111122,1.03207,-9999,-9999,-9999,-9999,-9999,-9999,-0.0381554,-0.0145362,0.0698043,-0.028744,0.156568,-9999,-9999,0.00314238,-0.0581185,0.0207055,-0.259869,-9999,-9999,-0.00863591,0.00413143,-0.000935998,-9999,-9999,-9999,-9999,-9999,-9999,0.404617,0.398977,0.162095,0.256214,0.105415,1.01591,-9999,-9999,-9999,-9999,-9999,-9999,0.480722,-0.953586,0.136064,0.659623,-0.323541,1.16281,-9999,-9999,-9999,-9999,-9999,-9999,2.97646,3.6536,4.44721,2.74091,2.66548,3.57509,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,5.0,-9999,1.0,1.0,1.0
ts2015-05-15_0430.csv,2015-05-15,05:00,135.2083,36000.0,2.63135,1.95877e-13,-2.10524e-15,295.579,16.5493,945.557,-9999,-9999,-9999,-9999,-9999,-9999,154.965,0.256626,0.286623,0.049732,0.0455289,0.00681394,1.17591,-9999,-9999,-9999,-9999,-9999,-9999,0.0534179,-0.0332136,0.0746841,-0.0292756,-0.249621,-9999,-9999,0.00171776,0.0340243,-0.014742,-0.218182,-9999,-9999,-0.0118821,0.00438996,0.0348163,-9999,-9999,-9999,-9999,-9999,-9999,0.506583,0.535372,0.223007,0.213375,0.0825466,1.08439,-9999,-9999,-9999,-9999,-9999,-9999,0.381831,0.358579,0.00986546,0.065796,0.110309,-0.609014,-9999,-9999,-9999,-9999,-9999,-9999,3.06959,3.19937,3.93887,3.0651,2.94401,3.46164,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_0500.csv,2015-05-15,05:30,135.2291,36000.0,2.66217,6.67091e-14,4.50288e-15,295.295,16.6338,943.825,-9999,-9999,-9999,-9999,-9999,-9999,157.455,0.242685,0.181027,0.0565984,0.0303631,0.00478472,0.852253,-9999,-9999,-9999,-9999,-9999,-9999,-0.00916496,-0.0361553,0.0584117,-0.0234733,-0.00962944,-9999,-9999,0.00650089,-0.0112565,0.00466056,-0.183724,-9999,-9999,-0.0112662,0.00438173,0.00652311,-9999,-9999,-9999,-9999,-9999,-9999,0.49263,0.425473,0.237904,0.17425,0.0691717,0.923176,-9999,-9999,-9999,-9999,-9999,-9999,0.400079,-0.0255366,0.102367,0.32966,-0.0439676,0.00778321,-9999,-9999,-9999,-9999,-9999,-9999,3.26193,3.20433,3.48427,2.96283,2.75481,1.73621,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,3.0,-9999,1.0,1.0,1.0
ts2015-05-15_0530.csv,2015-05-15,06:00,135.2499,36000.0,2.50992,3.98247e-15,-5.6591e-16,295.336,16.6143,945.695,-9999,-9999,-9999,-9999,-9999,-9999,168.928,0.199677,0.118743,0.0522713,0.0186134,0.00288672,0.298084,-9999,-9999,-9999,-9999,-9999,-9999,-0.0138471,-0.0372828,0.0392038,-0.0159509,-0.0621741,-9999,-9999,0.004732,-0.00425341,0.00182755,-0.0119333,-9999,-9999,-0.0128308,0.00473461,0.00781976,-9999,-9999,-9999,-9999,-9999,-9999,0.446852,0.344591,0.228629,0.136431,0.0537282,0.54597,-9999,-9999,-9999,-9999,-9999,-9999,0.173586,-0.00228576,-0.00105016,0.354919,-0.179563,0.567146,-9999,-9999,-9999,-9999,-9999,-9999,2.81088,3.11723,3.60489,2.95419,2.77534,4.00218,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,2.0,-9999,2.0,2.0,2.0
ts2015-05-15_0600.csv,2015-05-15,06:30,135.2707,36000.0,2.13792,-2.14964e-16,2.69752e-15,295.324,16.6741,949.173,-9999,-9999,-9999,-9999,-9999,-9999,171.528,0.139769,0.109008,0.0381141,0.0135964,0.00314369,1.26165,-9999,-9999,-9999,-9999,-9999,-9999,-0.00768707,-0.0246134,0.0262309,-0.012967,-0.170894,-9999,-9999,0.00377655,-0.00488392,0.00267671,0.140819,-9999,-9999,-0.00888321,0.0035748,0.0200844,-9999,-9999,-9999,-9999,-9999,-9999,0.373858,0.330164,0.195228,0.116604,0.0560686,1.12323,-9999,-9999,-9999,-9999,-9999,-9999,0.221498,0.175463,0.0901157,0.352721,-0.0807496,0.67649,-9999,-9999,-9999,-9999,-9999,-9999,3.09743,2.99929,3.59739,3.0203,2.73822,2.92831,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,2.0
ts2015-05-15_0630.csv,2015-05-15,07:00,135.2916,36000.0,2.25958,1.32224e-13,2.94329e-15,295.761,16.5751,963.699,-9999,-9999,-9999,-9999,-9999,-9999,165.045,0.173482,0.105089,0.0461686,0.119064,0.00739187,80.996,-9999,-9999,-9999,-9999,-9999,-9999,-0.0336389,-0.0307306,0.0663888,-0.0210092,0.488005,-9999,-9999,0.0052615,-0.0390764,0.0101998,-0.813544,-9999,-9999,-0.00464076,0.00306466,0.289053,-9999,-9999,-9999,-9999,-9999,-9999,0.416512,0.324174,0.214869,0.345057,0.085976,8.99978,-9999,-9999,-9999,-9999,-9999,-9999,0.22821,-0.174821,0.028712,0.419982,-0.084779,0.598104,-9999,-9999,-9999,-9999,-9999,-9999,2.97561,3.09954,3.67916,2.06053,2.36411,2.67932,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_0700.csv,2015-05-15,07:30,135.3124,36000.0,2.79244,-7.04228e-14,-2.70855e-15,296.78,16.3725,990.287,-9999,-9999,-9999,-9999,-9999,-9999,169.678,0.339157,0.233768,0.0727954,0.0265904,0.0015138,91.0141,-9999,-9999,-9999,-9999,-9999,-9999,0.010561,-0.0523419,0.0285405,-0.0133963,-2.16941,-9999,-9999,0.00804842,0.00630052,-9.50953e-05,0.578884,-9999,-9999,0.00247598,0.00206322,0.928842,-9999,-9999,-9999,-9999,-9999,-9999,0.582372,0.483496,0.269806,0.163066,0.0389076,9.54013,-9999,-9999,-9999,-9999,-9999,-9999,0.20388,0.132916,0.0198874,-0.682707,2.49784,-0.277455,-9999,-9999,-9999,-9999,-9999,-9999,2.59437,3.32287,3.56985,2.18377,41.8473,7.25054,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_0730.csv,2015-05-15,08:00,135.3332,36000.0,3.04323,-3.55393e-15,-1.17499e-14,297.149,16.3016,1005.05,-9999,-9999,-9999,-9999,-9999,-9999,168.218,0.395093,0.262964,0.0843724,0.0107716,0.00129078,85.0417,-9999,-9999,-9999,-9999,-9999,-9999,-0.00142437,-0.0608428,0.00358028,-0.0104013,-3.45321,-9999,-9999,0.00759779,-0.00439734,0.00160608,-0.217663,-9999,-9999,-0.000520676,0.00256293,0.77799,-9999,-9999,-9999,-9999,-9999,-9999,0.628564,0.5128,0.290469,0.103786,0.0359274,9.22181,-9999,-9999,-9999,-9999,-9999,-9999,0.065257,0.0564239,0.112709,0.79664,-0.462077,0.038483,-9999,-9999,-9999,-9999,-9999,-9999,2.57261,3.1277,3.74706,2.98645,2.99306,2.94095,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.0,2.0,1.0,-9999,2.0,2.0,2.0
ts2015-05-15_0800.csv,2015-05-15,08:30,135.3541,36000.0,3.017,3.70375e-14,8.39464e-16,297.518,16.1883,1024.73,-9999,-9999,-9999,-9999,-9999,-9999,170.823,0.387562,0.30186,0.0854367,0.0149622,0.00198049,85.9008,-9999,-9999,-9999,-9999,-9999,-9999,-0.0201902,-0.0612239,-0.00127312,-0.00767846,-2.97458,-9999,-9999,0.0073487,-0.0222906,0.00861809,-0.506872,-9999,-9999,0.00148246,0.00173064,0.746482,-9999,-9999,-9999,-9999,-9999,-9999,0.622544,0.549418,0.292296,0.12232,0.0445027,9.26827,-9999,-9999,-9999,-9999,-9999,-9999,0.106406,-0.38117,0.142904,0.29793,-0.137603,0.107571,-9999,-9999,-9999,-9999,-9999,-9999,2.74712,3.84029,3.63643,1.88241,2.08361,2.59423,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,2.0
ts2015-05-15_0830.csv,2015-05-15,09:00,135.3749,36000.0,3.47873,1.18191e-13,-3.64288e-16,298.247,16.0029,1048.18,-9999,-9999,-9999,-9999,-9999,-9999,176.451,0.538466,1.12531,0.111285,0.111181,0.00414567,317.961,-9999,-9999,-9999,-9999,-9999,-9999,-0.116574,-0.0824514,-0.0397322,-0.00748546,-5.50399,-9999,-9999,0.019291,-0.174775,0.04418,-5.08431,-9999,-9999,0.0228814,-0.000165221,1.81976,-9999,-9999,-9999,-9999,-9999,-9999,0.733803,1.06081,0.333594,0.333438,0.0643869,17.8315,-9999,-9999,-9999,-9999,-9999,-9999,0.221976,-0.871239,0.0708318,0.0661651,-0.179786,0.182818,-9999,-9999,-9999,-9999,-9999,-9999,3.12069,4.33032,3.76459,2.05427,1.84747,2.51441,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,7.0,1.0,-9999,2.0,2.0,2.0
ts2015-05-15_0900.csv,2015-05-15,09:30,135.3957,36000.0,3.73846,-1.18779e-13,6.61668e-16,299.075,15.8348,1072.02,-9999,-9999,-9999,-9999,-9999,-9999,186.056,0.481718,0.69682,0.115891,0.102561,0.000837978,482.974,-9999,-9999,-9999,-9999,-9999,-9999,0.0206358,-0.0915264,-0.120889,0.00597996,-8.48209,-9999,-9999,0.0160414,0.0571862,-0.00425689,1.75188,-9999,-9999,0.0447226,-0.00199606,2.90027,-9999,-9999,-9999,-9999,-9999,-9999,0.694059,0.834758,0.340428,0.320251,0.0289478,21.9767,-9999,-9999,-9999,-9999,-9999,-9999,-0.0796211,-0.204086,0.30467,0.312244,-0.0842043,0.337661,-9999,-9999,-9999,-9999,-9999,-9999,2.85724,3.32231,3.60873,3.24742,2.35518,2.89947,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_0930.csv,2015-05-15,10:00,135.4165,36000.0,3.57539,-4.55688e-14,4.84712e-15,299.561,15.726,1087.62,-9999,-9999,-9999,-9999,-9999,-9999,188.289,0.515302,0.608365,0.101304,0.128682,0.00170748,541.188,-9999,-9999,-9999,-9999,-9999,-9999,0.0577279,-0.0822818,-0.151999,0.0122981,-9.85612,-9999,-9999,0.013265,0.00408703,0.00285383,1.37001,-9999,-9999,0.0429328,-0.00263516,2.67949,-9999,-9999,-9999,-9999,-9999,-9999,0.717845,0.779978,0.318283,0.358723,0.0413216,23.2635,-9999,-9999,-9999,-9999,-9999,-9999,0.0299836,-0.166671,0.288926,0.21583,-0.210945,0.161031,-9999,-9999,-9999,-9999,-9999,-9999,2.67137,2.87645,3.63947,2.64914,2.29219,2.55453,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,2.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_1000.csv,2015-05-15,10:30,135.4374,36000.0,3.14214,-3.94743e-14,1.22513e-14,300.055,15.6648,1103.62,-9999,-9999,-9999,-9999,-9999,-9999,188.956,0.547425,0.642273,0.0924259,0.172344,0.00113796,743.82,-9999,-9999,-9999,-9999,-9999,-9999,-0.0389678,-0.0913415,-0.156068,0.00831525,-11.3245,-9999,-9999,0.00865882,0.0136332,-0.000407522,1.53119,-9999,-9999,0.0547771,-0.00313738,3.5127,-9999,-9999,-9999,-9999,-9999,-9999,0.739882,0.801419,0.304016,0.415144,0.0337337,27.2731,-9999,-9999,-9999,-9999,-9999,-9999,0.137003,0.520903,0.30656,0.710784,-0.927197,0.282821,-9999,-9999,-9999,-9999,-9999,-9999,2.65847,3.1844,3.36109,3.73966,4.27636,2.64233,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_1030.csv,2015-05-15,11:00,135.4582,36000.0,3.12621,6.20978e-14,-5.64506e-15,300.506,15.6132,1107.63,-9999,-9999,-9999,-9999,-9999,-9999,185.3,0.511477,1.0581,0.0943451,0.210358,0.000965272,1037.97,-9999,-9999,-9999,-9999,-9999,-9999,-0.0459608,-0.0651923,-0.0919211,0.00590435,-5.2543,-9999,-9999,0.0199585,0.0030882,0.000897013,3.06517,-9999,-9999,0.0636688,-0.00353696,3.93004,-9999,-9999,-9999,-9999,-9999,-9999,0.715176,1.02864,0.307156,0.458648,0.0310688,32.2175,-9999,-9999,-9999,-9999,-9999,-9999,-0.0517645,0.0115039,0.400965,0.478409,-0.47587,0.417561,-9999,-9999,-9999,-9999,-9999,-9999,2.65776,2.66209,3.84831,3.01117,2.99626,2.73096,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_1100.csv,2015-05-15,11:30,135.479,36000.0,2.488,-2.81633e-14,7.95045e-16,301.044,15.5378,1116.12,-9999,-9999,-9999,-9999,-9999,-9999,189.709,0.525665,0.474179,0.0694989,0.438459,0.00249578,1589.45,-9999,-9999,-9999,-9999,-9999,-9999,-0.0326771,-0.0466459,-0.134746,0.00667653,-8.6478,-9999,-9999,0.0112799,0.00915552,0.0013235,3.17341,-9999,-9999,0.0840282,-0.00481167,4.94598,-9999,-9999,-9999,-9999,-9999,-9999,0.725027,0.688607,0.263626,0.662162,0.0499578,39.8678,-9999,-9999,-9999,-9999,-9999,-9999,0.25125,-0.106704,0.367611,0.421342,0.174749,0.461082,-9999,-9999,-9999,-9999,-9999,-9999,2.83517,3.15623,3.81811,2.83305,2.80696,2.62706,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_1130.csv,2015-05-15,12:00,135.4999,36000.0,2.45305,4.74928e-14,1.17451e-14,301.455,15.4744,1098.67,-9999,-9999,-9999,-9999,-9999,-9999,220.076,0.477515,0.635744,0.0679861,0.235805,0.00173359,1222.61,-9999,-9999,-9999,-9999,-9999,-9999,-0.0378142,-0.0439939,-0.0353289,-0.00144628,-5.11339,-9999,-9999,0.015484,0.0394424,-0.00549811,0.589896,-9999,-9999,0.0575391,-0.0035629,4.12502,-9999,-9999,-9999,-9999,-9999,-9999,0.691025,0.797335,0.260741,0.485598,0.0416363,34.9658,-9999,-9999,-9999,-9999,-9999,-9999,0.0741048,0.436493,0.56357,0.538038,-0.380984,0.532746,-9999,-9999,-9999,-9999,-9999,-9999,2.87568,3.59166,4.52633,2.96649,2.51424,2.81846,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,1.0,1.0,-9999,2.0,2.0,1.0
ts2015-05-15_1200.csv,2015-05-15,12:30,135.5207,36000.0,6.4011,-3.45537e-13,-1.03401e-14,298.083,15.9823,927.368,-9999,-9999,-9999,-9999,-9999,-9999,202.677,8.37054,2.36087,0.304458,8.01678,0.729758,28516.4,-9999,-9999,-9999,-9999,-9999,-9999,0.955932,-0.176109,-6.70205,1.16349,-370.37,-9999,-9999,0.0510216,-0.744414,0.0595727,-46.774,-9999,-9999,0.0208737,-0.0060075,1.36362,-9999,-9999,-9999,-9999,-9999,-9999,2.89319,1.53651,0.551777,2.83139,0.854259,168.868,-9999,-9999,-9999,-9999,-9999,-9999,0.101211,0.490839,0.249342,0.225222,-0.125053,-0.956935,-9999,-9999,-9999,-9999,-9999,-9999,1.98568,3.05448,4.87081,1.34111,7.35825,3.43155,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,2.0,7.0,-9999,6.0,1.0,8.0
ts2015-05-15_1230.csv,2015-05-15,13:00,135.5415,36000.0,3.13231,2.48113e-13,3.65126e-15,295.139,15.7752,1080.28,-9999,-9999,-9999,-9999,-9999,-9999,203.289,6.39287,0.910946,0.109101,0.264634,1.2466,20723.9,-9999,-9999,-9999,-9999,-9999,-9999,0.249879,0.0064415,-1.08576,1.19023,-100.971,-9999,-9999,0.00908515,-0.0756933,-0.202688,8.59008,-9999,-9999,-0.0156025,0.0161625,0.116952,-9999,-9999,-9999,-9999,-9999,-9999,2.52841,0.954435,0.330305,0.514426,1.11651,143.958,-9999,-9999,-9999,-9999,-9999,-9999,-0.018698,-0.469166,0.348307,0.135992,-1.56606,0.86556,-9999,-9999,-9999,-9999,-9999,-9999,1.92573,2.72896,5.35994,1.73676,15.4587,4.37405,-9999,-9999,-9999,-9999,-9999,-9999,6.0,6.0,4.0,8.0,-9999,3.0,1.0,7.0
ts2015-05-15_1300.csv,2015-05-15,13:30,135.5624,36000.0,2.34396,2.35236e-13,-9.22802e-15,295.274,15.9001,1216.86,-9999,-9999,-9999,-9999,-9999,-9999,53.5321,0.528721,1.03558,0.0346529,0.220041,0.00824477,2493.46,-9999,-9999,-9999,-9999,-9999,-9999,-0.0219221,-0.030509,-0.147593,-0.0297137,12.2207,-9999,-9999,-0.015781,-0.332401,-0.0529923,26.459,-9999,-9999,0.0197343,0.000590359,0.802893,-9999,-9999,-9999,-9999,-9999,-9999,0.727132,1.01764,0.186153,0.469085,0.0908007,49.9346,-9999,-9999,-9999,-9999,-9999,-9999,-0.146167,0.584555,0.403663,0.400442,2.30386,-1.72942,-9999,-9999,-9999,-9999,-9999,-9999,3.13788,2.27414,3.94285,1.97272,9.3137,6.51503,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.0,6.0,4.0,-9999,3.0,3.0,6.0
ts2015-05-15_1330.csv,2015-05-15,14:00,135.5832,36000.0,1.2417,1.33383e-13,1.59365e-15,297.445,15.3661,1163.54,-9999,-9999,-9999,-9999,-9999,-9999,123.289,0.226848,0.859187,0.0306314,1.12677,0.133152,3002.68,-9999,-9999,-9999,-9999,-9999,-9999,0.20458,-0.00405171,-0.204436,0.0459349,8.17663,-9999,-9999,-0.00757097,-0.822096,0.2296,7.27687,-9999,-9999,0.0341366,-0.00784918,3.35,-9999,-9999,-9999,-9999,-9999,-9999,0.476286,0.926924,0.175018,1.06149,0.3649,54.7967,-9999,-9999,-9999,-9999,-9999,-9999,-0.230985,-0.0369974,0.229729,0.257905,0.198209,0.736968,-9999,-9999,-9999,-9999,-9999,-9999,3.36498,2.11111,3.63843,2.18922,1.41142,3.91683,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.0,2.0,1.0,-9999,3.0,1.0,1.0
