 index  w  T  q  CO2  CH4
           8 -0.95002154317080478        8.6282610893251785       -6.6713804304602036        1.9919881820715091       -2.7120209997520295E-002
           8  0.30373532797489100       -10.844316482543718      -0.65347763895988464        44.822772979732690        3.4752385807224062E-002
           8 -0.26746228819161200       -10.442450523376351       -12.747776210308189        206.61308479309082       -1.5757388900965452E-002
           8  -1.6214001070885884       -5.9373450279236977        1.9331166148186867       0.33697414397829561        2.4008945561945438E-002
           8  0.54309844695035225        6.7043027877809891        35.373006016015779       -408.22152137756711        7.5424083042889833E-002
           8  -1.5251277414830240      -0.56998968124401017      -0.47924247384071350       -4.0290088653600833        4.0417052805419296E-003
           8   2.2814363891189915       0.77497911453224333        22.311766624450570       -184.24325084686279        2.9188877088017318E-002
           8  -3.2629340216380980       -2.3103008270264809       -3.5357829928398132        35.535405158992944       -6.0389103600750893E-003
          16  0.10370443841638988        1.0377916289526183        5.2238246731026265       -92.687245274481029        1.0955190491493960E-002
          16  -2.0665935179282324        5.0659210415411735       -13.632555780062091        129.44276198409898       -4.0442228771765842E-002
          16   1.0464372794492192       -7.4340661426226688        4.6989220897766018        26.571242598291064        2.2099711870488870E-002
          16   2.0810934186492256      -0.16936559345469959        24.846431881916089       -334.79470902162029        3.4593678697395047E-002
          16  -1.8312107751722846       -7.8646080012790662       -26.202800074819663        362.89264534289941       -3.5571490851203924E-002
          16 -0.26775384250673540        2.4386503723235364E-002  -9.3953151157614343        85.988700306788814       -4.6900791587332069E-002
          16   1.1238138473042660        6.9003811675912630        24.783741184301277       -294.97923130636991        4.0653190212176060E-002
          16 -0.15217762543945676       -5.6102189302025636       -16.372639865022222        189.35283475539109       -1.5322432446213563E-002
          16 -0.19552210975748174      -0.60005311161933150       -23.747307400367106        248.18958711595224       -2.3921844431890049E-002
          16  -3.0183347991743101        1.0298794853754316       -1.3607875849980360       0.93379073991491168        6.4296599556550316E-003
          16  -9.8931832258695090E-002   2.1699146483683762       0.39041654158745587       -21.256705726753353       -1.8369921243159837E-003
          16  0.86014158969623855       -3.5871310894041244       -4.7895475078501590        58.356913524841730       -3.8554274192879046E-003
          16   1.9537558942316871        1.4842818550854417       -12.050101987236701        103.48898622653542       -2.6272124091065940E-002
          16 -0.88436482825744667       -1.7782854576555565        7.4986045580761811       -44.002253934779219        1.3528270574971524E-002
          16 -0.56978775047803776       0.52140911534672796        21.116624395849044       -208.69572559536573        2.5563184464609812E-002
          16  -3.2501606371848291       -1.1382326265759275       -8.5759306895752729        122.95450349084422       -1.7101048057255319E-002
          32 -0.39688133843264906       0.69839096069341622       -6.1500670313835144        50.195220947265625       -1.1349690146744251E-002
          32 -0.47147586142273190       0.64706039428710938        1.0862501859664917       -23.214580535888672        3.9989217184484005E-003
          32  0.47467902386415484       0.66956138610839844      -0.13452649116521798        2.6819858551043581       -2.8125925455240175E-003
          32 -0.26994461655340241      -0.36509418487554512       -1.7501721382141682        27.416328430175781       -1.0077834362164140E-002
          32  0.48214113741869352        7.9253196716308594E-002  -5.9933794140815735        98.715480804441540       -1.6980403102934361E-002
          32 -0.66190579593239729       -1.2087526321410564        3.2174587249755859E-004   6.6373214721679688        9.2007773928342029E-003
          32  -1.0824588008836136       -1.2938356399535564      -0.62070900201797485        10.873916625976562        1.2105617206541464E-003
          32   2.1492584769371188      -0.54198551177972831        12.935308277606964       -167.56741333007812        2.0222628489136918E-002
          32  -1.0770878800758497      -0.70573997497558594       -11.808430612087250        144.31931114196959       -2.1551301702857018E-002
          32 -0.93903758336182275       -3.4999933242797283       -7.2182249426841167        103.77314376830873       -2.1423886064440012E-003
          32   2.2079139530328606        3.0838613510131836        22.092722058296204       -267.28020668029967        2.9753117822110653E-002
          32  0.66258083366392317       -2.1911392211914062       -10.755041599273682        128.16831207275391       -4.9033567542210221E-002
          32  0.79466186825356921        4.3314800262450603        13.837800562381744       -192.08848762512389        2.3648969829082933E-002
          32 -0.22120977241343143       0.27047824859613456       -5.8572006225585938        58.174144744873047       -2.1736794151365757E-003
          32 -0.23513579069543761       -2.8992137908935547       -16.160294294357357        188.56132125854674       -2.5766501203179359E-002
          32 -0.76866205726491832      -0.92181205749528772       -4.8132361769676208        41.758712768554688       -7.0095183327794075E-003
          32  -2.0528348555581011      -0.21386432647705078       -3.0890758037567139        54.088129043577283       -4.7637429088354111E-003
          32   3.8624081793095648       0.50346565246587716        1.0646226406097981       -37.755437850952148        4.1440657805651426E-003
          32 -0.81714174324588329        2.8612384796142010        13.191237688064575       -152.36542510986328        1.6807319130748510E-002
          32  -1.5970489003520913       -1.1851720809935955       -12.413073956966343        130.09329986572084       -9.1867113951593637E-003
          32 -0.19399153817357728      -0.19981479644775391        2.0952334403991699       -12.834737777709961        4.3636909686028957E-004
          32  -1.6401228405366042       0.16359710693359375       -11.567285299301147        105.57382583617982       -1.4354604063555598E-002
          32 -0.22345994682837045       0.16050815582275391        2.9703421592712402       -35.522724151611328        6.7119714803991481E-003
          32  -2.7928391011425169       -2.8113031387328533       -25.751655042171478        285.76595878601074       -3.3025030046701431E-002
          32  -1.2914283670399973       0.94351863861083984       -1.5437123179435162       -33.382289886474609       -4.2073382064722331E-004
          32 -0.60763275553654184      -0.15016365051280900       -9.3991585969924927        113.21797370910645       -1.6371949110179917E-002
          32 -0.78757471903827447        1.0032415390013512        14.737682878971100       -158.60895156860352        2.4859463796019554E-002
          32   1.6656356844719069       -5.5880546569824219E-002   15.921191334724426       -140.52877807617188        2.0769954891875386E-002
          32  0.91232358788874890       0.15961360931396484        12.534306824207306       -114.00378036499023        1.2088399380445480E-002
          32 -0.47186103205240182       -3.8080215454215249E-002   7.5463612079620361       -58.738748550416858        4.1018053889274597E-003
          32 -0.76257513751443096      -0.91803264617914238       -19.901088595390320        197.34598731994629       -2.3138199700042605E-002
          32  0.21766328174089633        1.0959720611572266        12.997420012950897       -134.52009391784668        1.0018842760473268E-002
          64  0.59646481069692681       0.28597547086565100       -1.9184727035922435        33.749925812922811       -1.5857708946831472E-003
          64   1.0833374740330779       0.50855398937608243       0.11367814262879961       -16.204374852222827       -2.8414045371636387E-003
          64  -1.7761088841616823      -0.34314413053539283        2.9583019640829491       -31.419775590011341        6.1394066283976256E-003
          64   2.3395746450917700       -1.0655478575079087        3.6867849524846292       -33.715622998682193        6.7513940152994500E-003
          64   1.4089021114807569       -1.2297438871030408E-002   1.4495084291341982       -13.084356273340745        2.5309189116237141E-003
          64  -1.4523045945499198        2.3922793980631241       -7.1453879629493429        56.458280944423677       -1.4961757497359063E-002
          64  0.27561501435803215       -1.0961215185925539        2.4919507099388625       -14.133576778909628        2.4497338739517538E-003
          64  0.80603217664021709       -1.2922291188397708        1.9679082594971931       -16.795331662408898        4.2686729883982810E-003
          64  0.30840730992981741       0.51691727281979638       -2.9384502083784128        39.367988777395112       -7.3954574588239730E-003
          64  -1.1473355925860713       -6.2879051880770476E-002  -3.8430516425967198        51.058739611410601       -1.1211651101232456E-002
          64   2.7900699042334089       -1.1416306740902087        2.7445775712139948       -29.771012455451455        9.5669147898490570E-003
          64   8.1251794688771167E-002  -1.2329011918271817        5.8799541245188607       -76.342004190591069        1.9321329384194286E-002
          64  -3.3331410736224285      -0.64607140104698146       -14.664190091622061        174.83973133760992       -1.9203569113821373E-002
          64 -0.40404695573534055      -0.55796223412323798       0.73187066779129850        2.4804465590505060        1.5998634178816529E-003
          64 -0.93746530679199780        1.1112606665776070       -6.3309849149354989        53.424856943315717       -1.6232265355369146E-002
          64  0.71685011988480529       0.14374840175474901        3.4122341435510748       -38.645714525541734        1.0947971197325157E-002
          64 -0.28374691367166260        1.8617470073002664       -9.6628350717200817        102.63899151365240       -1.7401654362723007E-002
          64  -2.5589071058039115      -0.76087941639070777       -13.453557777261551        157.62800499630339       -2.6239143194289327E-002
          64   2.0958793575463703      -0.87495373939549381        3.3946119561327919       -34.178094635420166        3.7271847667095237E-003
          64 -0.23200808096161371       -1.4824523446852709       -4.0244963542470202        53.025248174068111        1.3472276346454537E-003
          64   1.3722227233063182       0.63079738314667111        7.1771492379312747       -88.079352580320119        1.0423378593533372E-002
          64 -0.59264985519022129       0.41311059646182002       -1.7188632902896188        12.566337113313239       -4.8997700198327720E-003
          64   6.5202531170866385E-002  -1.0355865058384666       -9.0033616471961864        101.67958627943426       -1.3770611825822843E-002
          64  0.40553955387643947      -0.39443111320184698      -0.93998556800451638        14.936608438608346       -1.3305521681777455E-002
          64  0.90120804366446028       0.86839636411673382       0.39660959950765573       -14.553747815434690        1.7739550586318598E-002
