 index  w  T  q  CO2  CH4
          16   1.0440162960965986      -0.60125210516559946      -0.18429362787543369        2.5589179218331992        2.0612755908522296E-004
          16   1.6885451591627363      -0.38258144244923642        7.4576084028233254       -133.78062892357229        1.9487683983083759E-002
          16   1.9072445322790038E-002  0.30671913817832319        2.2665885606717211       -16.968090582931836       -8.0767457892065853E-003
          16   2.1353738180336297      -0.89367368362991328       -3.4342208900137621        54.864047065291743       -3.3215613563710722E-003
          16  0.63810002148451561      -0.96563015515584993       -2.0542170394931532        63.488587021807689       -8.4543420391938184E-003
          16  -4.5200572794607119      -0.70249220703681203        1.3197338571499699       -17.800046444650434        3.7558663556656047E-003
          16  0.81381556967192514       -3.0213875355213986       -12.078794339444244        217.04531839398442       -1.4010519590081039E-002
          16  0.72197508602157323        2.2246954361889948        11.805529262271250       -190.56655070177476        1.6567078602850671E-002
          16  -1.6988806937658085       -1.9585977677801338       -6.4320432795958027        82.141335018537575       -1.3287651747280194E-003
          16 -0.29359532828084872      -0.42394806850052191        11.377780475265695       -175.75206292531766        1.6856421821598078E-002
          16   1.4139157323851586       -1.0262224876237269        4.5700321379958382       -37.743291830513044        1.8877892842115829E-002
          16  -1.3937652347963587       -2.0925134783647081       -8.1750495069711064        90.706215268050073       -1.2614912970973169E-002
          16  -1.7921663714676432        1.3480221053740706        1.7533837930029676       -35.230757021225145       -4.2349862965453955E-003
          16 -0.92070142268900013       -1.6895821887550255       -13.148941851117513        214.00686779114039       -1.8567981961295388E-002
          16 -0.17043747710582896       -1.5893954209220738       -11.923437389057256        101.66536154947426       -1.7527722336700080E-002
          16   3.6367585045084611E-002   2.7144215853979858        9.7282805295001822       -116.42389989029834        3.8188373693357480E-003
          32 -0.33244769418615716      -0.79879951477050781       0.60659348964685478        4.7991790771484375        4.7969615552574396E-003
          32  -2.3681906552847045      -0.68307209014886894      -0.86391860246664010        13.675657272338867        4.5183585025367901E-003
          32  -2.2264041119806253      -0.31515979766845703        1.7773546576499371       -29.306259155273438        4.3165364768356085E-003
          32  -2.0526382891557637        6.8360328674316406E-002  -4.0877790451050373        56.264245986938477       -1.0595102095976250E-002
          32  -1.9589951324378472        1.1479740142823402       -9.1157101988792419        116.28927421569824       -2.3496886016801000E-002
          32 -0.87198171536846192       0.41936779022211113        6.0450751185416038       -81.118743896484375        1.0131834773346782E-002
          32 -0.75642413040031875        1.0197372436522869       -4.2383308410644531        44.529561996459961       -1.5077720629051328E-002
          32  0.81292668005198632       -1.4222602844238850        1.2870496511459919        5.5815734863281250        7.7932211570441723E-003
          32   1.9296579202909905      -0.84660434722900391       0.45650690793991089       -4.2342910766601562        5.7750791311264038E-003
          32 -0.52120387168270077       0.31257057189947091        11.219643354415894       -153.32103919982910        2.5719049852341413E-002
          32   2.5141605262260760       -1.1096048355103676        7.2107707262039185       -98.515182495117188        2.6293442584574223E-002
          32  -1.7848510166822942      -0.21082687377924003       -3.2291253209114075        64.351652145385742       -1.0696859098970890E-002
          32   1.0085907878747085       0.11470890045166016        4.2932689189910889       -47.632497787473767        9.7213264089077711E-003
          32  0.55857929577791721       -2.9021091461182209       -11.561891555786133        197.84509086608887       -2.2297647083178163E-002
          32   1.5008686456026212      -0.18982124328613281        4.6344659924507710       -62.347425460815430        9.1453108470886946E-003
          32   3.5545971815399726        2.6111145019531818        11.016334712505341       -164.16306495666504        2.2110217483714223E-002
          32   1.4969746049528099       -1.2644853591918377       -3.7482386827468304        45.386402130126953       -8.4748794324696064E-004
          32  0.40876859904038487      -0.93947792053222656       -8.8857595920562176        124.80634689331055       -1.6203377395868301E-002
